 framenumber,eulers.phi, eulers.theta, eulers.psi, euler_rates.phi_dot, euler_rates.theta_dot, euler_rates.psi_dot, rates.X, rates.Y, rates.Z, accels.X, accels.Y, accels.Z,sin
338,0.0142709,-0.104722,0.295136,-0.0244255,-0.0120639,-0.023789,-0.0269122,-0.0124003,-0.0234841,0.0789975,-0.0199808,0.965132,0.783336963
339,0.0140294,-0.104824,0.294899,-0.0238997,-0.0101825,-0.0234805,-0.0263565,-0.0105091,-0.0232065,0.077962,-0.0101084,0.958256,0.773338144
340,0.0138563,-0.104955,0.294659,-0.01732,-0.013059,-0.0239774,-0.0198319,-0.0133882,-0.0236622,0.0840039,-0.00065937,0.933863,0.763143168
341,0.013746,-0.105101,0.29443,-0.0109404,-0.014503,-0.0227168,-0.0133236,-0.0148122,-0.02239,0.0910467,-0.00987832,0.937567,0.752754621
342,0.0136727,-0.105325,0.29421,-0.0072937,-0.0223423,-0.0219623,-0.0096026,-0.0226389,-0.0215331,0.083415,-0.00920339,0.933799,0.742175138
343,0.0136143,-0.105524,0.293971,-0.00581225,-0.019806,-0.0236936,-0.00830786,-0.0201249,-0.02329,0.0780487,-0.00472549,0.944534,0.731407404
344,0.0135219,-0.105611,0.293725,-0.00917989,-0.00867341,-0.0245461,-0.0117674,-0.00900267,-0.0242898,0.0801018,-0.0101673,0.961143,0.720454148
345,0.0133961,-0.105688,0.29346,-0.0124837,-0.00761923,-0.0262953,-0.0152576,-0.00796882,-0.0260442,0.0866948,-0.0135569,0.96526,0.70931815
346,0.0132481,-0.105807,0.293193,-0.0147274,-0.0117897,-0.0265141,-0.0175275,-0.0121379,-0.0262073,0.078362,-0.00891989,0.951267,0.698002234
347,0.0130927,-0.105874,0.292925,-0.0152664,-0.00666003,-0.0263819,-0.0180543,-0.00700293,-0.0261448,0.0812552,-0.0092641,0.947471,0.686509271
348,0.0129666,-0.106,0.292669,-0.0128027,-0.0127657,-0.0260118,-0.0155548,-0.0131,-0.0256981,0.0879629,-0.0108473,0.942368,0.674842175
349,0.0128589,-0.106155,0.292411,-0.0107093,-0.0153727,-0.0256548,-0.0134276,-0.0156995,-0.0253106,0.0846821,-0.016359,0.938919,0.663003905
350,0.0127244,-0.106269,0.292166,-0.0134447,-0.0114536,-0.0244866,-0.016042,-0.0117625,-0.0242008,0.0877422,-0.0203604,0.949124,0.650997465
351,0.0125659,-0.10642,0.291922,-0.0155491,-0.0148467,-0.0239656,-0.0180947,-0.015145,-0.0236416,0.0788192,-0.0191873,0.956313,0.638825901
352,0.0123709,-0.106554,0.291685,-0.0196613,-0.0135107,-0.0238716,-0.0222002,-0.0138033,-0.0235673,0.0819278,-0.0258462,0.965652,0.626492298
353,0.0121823,-0.106695,0.29144,-0.0187457,-0.0139667,-0.0243716,-0.0213411,-0.0142609,-0.0240611,0.0871639,-0.0119734,0.962497,0.613999787
354,0.012009,-0.106802,0.291192,-0.0170591,-0.0105871,-0.0243965,-0.0196598,-0.0108776,-0.0241286,0.0870858,-0.0138662,0.960179,0.601351534
355,0.0118872,-0.106969,0.290961,-0.0123134,-0.0168709,-0.0233385,-0.0148051,-0.0171456,-0.0230029,0.0869743,-0.0113648,0.948043,0.58855075
356,0.01182,-0.107103,0.290734,-0.00669161,-0.0133713,-0.0226092,-0.00910851,-0.0136361,-0.0223201,0.0916231,-0.0106157,0.944296,0.57560068
357,0.0117707,-0.1073,0.290509,-0.00490317,-0.0196123,-0.0223854,-0.00730052,-0.019873,-0.0220242,0.0873746,-0.0145337,0.95048,0.562504609
358,0.0116759,-0.107474,0.290278,-0.0094291,-0.0172682,-0.0229796,-0.011894,-0.0175338,-0.0226438,0.0884539,-0.0217575,0.9628,0.54926586
359,0.0115209,-0.107712,0.29005,-0.0154569,-0.023745,-0.0227197,-0.0178993,-0.0240036,-0.0223129,0.0849618,-0.0264224,0.962587,0.53588779
360,0.0113019,-0.107888,0.289826,-0.0213018,-0.0171873,-0.0218346,-0.0236529,-0.0174315,-0.021512,0.0838894,-0.0259199,0.979231,0.522373792
361,0.0110599,-0.108001,0.28961,-0.0244873,-0.0114111,-0.0218455,-0.0268421,-0.0116506,-0.0215907,0.0900274,-0.0193285,0.97842,0.508727294
362,0.0108519,-0.108183,0.289386,-0.0208135,-0.0182068,-0.0223982,-0.0232319,-0.0184474,-0.0220684,0.0894003,-0.0130969,0.947385,0.494951759
363,0.0106702,-0.108346,0.289172,-0.0180622,-0.0161736,-0.0212987,-0.0203653,-0.0163986,-0.0210001,0.0955613,-0.0192305,0.947952,0.481050679
364,0.0104891,-0.108561,0.288976,-0.0179882,-0.0214153,-0.0194732,-0.020098,-0.0216171,-0.0191329,0.0896101,-0.0206769,0.944583,0.467027581
365,0.0103083,-0.1088,0.288784,-0.0180968,-0.0239244,-0.019246,-0.0201867,-0.0241203,-0.0188846,0.0877423,-0.0194032,0.954026,0.452886022
366,0.0101184,-0.108989,0.2886,-0.018634,-0.0185958,-0.0180538,-0.0205978,-0.0187764,-0.0177576,0.0865155,-0.0203934,0.96778,0.438629589
367,0.00989779,-0.10914,0.288424,-0.0222708,-0.0151911,-0.0177842,-0.024208,-0.0153653,-0.0175272,0.0979782,-0.024776,0.977687,0.424261897
368,0.00966231,-0.109303,0.288251,-0.0234131,-0.0161957,-0.0171857,-0.0252878,-0.01636,-0.0169259,0.0867152,-0.0182596,0.967484,0.409786592
369,0.00945534,-0.109502,0.288078,-0.0206039,-0.0198808,-0.0172557,-0.0224897,-0.0200421,-0.0169637,0.0873282,-0.0149828,0.951122,0.395207345
370,0.0092657,-0.109725,0.287919,-0.0185643,-0.0217871,-0.0155062,-0.0202623,-0.021929,-0.0152104,0.0941921,-0.0132897,0.9548,0.380527854
371,0.00911033,-0.109952,0.287765,-0.0157277,-0.0229629,-0.0155743,-0.0174367,-0.023103,-0.0152704,0.0933063,-0.0160241,0.955072,0.365751843
372,0.00893713,-0.110231,0.287616,-0.0172255,-0.0278186,-0.0148899,-0.0188635,-0.0279498,-0.0145504,0.0887557,-0.0210802,0.957817,0.350883058
373,0.00871679,-0.110441,0.287457,-0.0218912,-0.0208771,-0.0157282,-0.0236247,-0.0210126,-0.0154498,0.0830349,-0.020459,0.978522,0.335925273
374,0.00844415,-0.110621,0.287298,-0.0270939,-0.0178299,-0.0158537,-0.0288441,-0.0179623,-0.0156057,0.0889277,-0.0262796,0.985061,0.32088228
375,0.00817224,-0.110874,0.287131,-0.0267802,-0.0249992,-0.0164323,-0.0285984,-0.0251318,-0.0161265,0.0909407,-0.0200442,0.972742,0.305757896
376,0.0078918,-0.111028,0.28699,-0.0283231,-0.0155287,-0.0141937,-0.0298957,-0.0156395,-0.0139833,0.0929463,-0.0224483,0.97822,0.290555957
377,0.0076288,-0.111224,0.286872,-0.0261293,-0.0194911,-0.0117328,-0.0274316,-0.0195795,-0.0115113,0.0947525,-0.0220638,0.964622,0.275280318
378,0.00740173,-0.111432,0.286771,-0.022627,-0.020722,-0.0101079,-0.023751,-0.0207958,-0.00989151,0.0933766,-0.0240567,0.959282,0.259934854
379,0.00717788,-0.111642,0.286687,-0.022231,-0.0208871,-0.00830713,-0.0231565,-0.0209458,-0.00810528,0.0877256,-0.0267788,0.965235,0.244523459
380,0.00692062,-0.111825,0.286609,-0.0256969,-0.0182106,-0.00778119,-0.0265653,-0.0182636,-0.00760638,0.0944724,-0.0312185,0.978372,0.22905004
381,0.00663098,-0.112113,0.286543,-0.028716,-0.028583,-0.006521,-0.0294456,-0.0286253,-0.00629039,0.0834109,-0.0357655,0.980287,0.213518523
382,0.00630136,-0.112314,0.286507,-0.0328615,-0.0200663,-0.00361403,-0.0332666,-0.0200885,-0.00346474,0.088699,-0.0358866,0.992464,0.197932847
383,0.0059582,-0.112437,0.286491,-0.0341438,-0.0122086,-0.00161837,-0.0343254,-0.012218,-0.00153539,0.0961709,-0.0294772,0.996118,0.182296966
384,0.00566177,-0.112622,0.286491,-0.0290445,-0.0181406,3.35E-05,-0.0290407,-0.0181401,0.000135958,0.091944,-0.0279677,0.965794,0.166614845
385,0.00541798,-0.112823,0.28653,-0.0238857,-0.0196709,0.00385334,-0.0234519,-0.0196498,0.00393536,0.0889325,-0.0320684,0.975183,0.150890462
386,0.00520509,-0.113008,0.286594,-0.0220717,-0.0191704,0.00661765,-0.0213255,-0.0191359,0.00667513,0.0846338,-0.0323716,0.979607,0.135127806
387,0.00499334,-0.113239,0.286667,-0.0216874,-0.0236626,0.00747516,-0.0208427,-0.0236252,0.00754535,0.0836908,-0.0256413,0.981203,0.119330875
388,0.00475273,-0.113459,0.286741,-0.0232486,-0.0212833,0.00710369,-0.0224444,-0.0212495,0.00715909,0.0828233,-0.0194493,0.982672,0.103503676
389,0.00446949,-0.113585,0.286824,-0.02822,-0.0125134,0.00830072,-0.0272792,-0.0124764,0.00830308,0.0931368,-0.030729,0.9983,0.087650223
390,0.00417097,-0.113796,0.286918,-0.0297108,-0.0210478,0.00931958,-0.0286525,-0.021009,0.00934701,0.087984,-0.022094,0.986501,0.071774538
391,0.00387241,-0.113982,0.287025,-0.0291087,-0.0180696,0.0104375,-0.0279216,-0.0180293,0.0104397,0.0837913,-0.0143409,0.967536,0.055880648
392,0.00360493,-0.114132,0.287141,-0.0271595,-0.0152557,0.0117754,-0.0258185,-0.0152134,0.0117538,0.0911958,-0.0161248,0.97121,0.039972583
393,0.00333602,-0.114297,0.287266,-0.0267368,-0.0164412,0.0124925,-0.0253121,-0.0163997,0.0124657,0.0921188,-0.018924,0.964869,0.024054379
394,0.00305101,-0.114521,0.287403,-0.0284017,-0.0222568,0.0136649,-0.0268402,-0.0222153,0.0136432,0.0834093,-0.0209175,0.963011,0.008130074
395,0.0027209,-0.114683,0.28754,-0.0328906,-0.0162047,0.0135972,-0.0313347,-0.0161678,0.0135519,0.0805885,-0.0233309,0.977149,-0.007796294
396,0.00234369,-0.114802,0.287676,-0.0376951,-0.0118642,0.0136513,-0.0361313,-0.0118323,0.0135893,0.0904194,-0.0284485,0.989463,-0.023720683
397,0.00196442,-0.114991,0.287815,-0.0378053,-0.0187867,0.0138312,-0.0362184,-0.0187597,0.0137767,0.0886669,-0.0206442,0.973524,-0.039639056
398,0.00157708,-0.115095,0.287967,-0.0383353,-0.0103413,0.0149761,-0.0366155,-0.0103179,0.0148933,0.0926084,-0.0201851,0.963909,-0.055547375
399,0.00123639,-0.115247,0.288146,-0.0339735,-0.0150765,0.0179071,-0.0319144,-0.0150545,0.017807,0.092198,-0.0203593,0.961168,-0.071441604
400,0.000945075,-0.115405,0.288336,-0.0291051,-0.015782,0.0189796,-0.0269197,-0.0157642,0.0188683,0.0913042,-0.0221247,0.95445,-0.087317712
401,0.000658607,-0.115555,0.288531,-0.0284557,-0.0149028,0.0193462,-0.0262251,-0.0148901,0.019227,0.0874058,-0.0192492,0.965191,-0.103171672
402,0.000349999,-0.115685,0.288735,-0.0307482,-0.0129718,0.020315,-0.0284033,-0.0129648,0.0201837,0.0950699,-0.0231383,0.971828,-0.118999463
403,-1.48E-06,-0.115932,0.288936,-0.0348108,-0.0244264,0.0199815,-0.0324995,-0.0244264,0.0198473,0.0807326,-0.0278929,0.972085,-0.134797069
404,-0.000388463,-0.11612,0.289136,-0.0387671,-0.0188088,0.0200114,-0.0364486,-0.0188165,0.0198693,0.0872113,-0.0205231,0.98166,-0.150560485
405,-0.00079164,-0.116219,0.289325,-0.0402875,-0.00994571,0.018829,-0.0381041,-0.00996052,0.0186941,0.0915023,-0.0130712,0.990146,-0.16628571
406,-0.00118927,-0.116396,0.289515,-0.0388497,-0.0172379,0.018619,-0.0366874,-0.0172598,0.0184725,0.0837196,-0.0119831,0.958355,-0.181968758
407,-0.00156664,-0.116569,0.2897,-0.0380245,-0.0174193,0.0186454,-0.035856,-0.0174483,0.0184916,0.09044,-0.00753831,0.95499,-0.197605649
408,-0.00195154,-0.116735,0.289884,-0.0383011,-0.0165236,0.018311,-0.0361685,-0.016559,0.0181541,0.0819883,-0.0110762,0.962366,-0.213192418
409,-0.00235014,-0.116933,0.290058,-0.0390908,-0.0194004,0.0170636,-0.0371001,-0.0194402,0.0169014,0.0834424,-0.0122435,0.964621,-0.22872511
410,-0.00275794,-0.117134,0.290208,-0.0410252,-0.0202017,0.0151101,-0.0392593,-0.020243,0.0149508,0.0847315,-0.010924,0.967667,-0.244199787
411,-0.00322111,-0.117277,0.290356,-0.0464241,-0.014409,0.0148255,-0.0446893,-0.0144564,0.0146772,0.0912413,-0.0226675,0.983951,-0.259612523
412,-0.00371775,-0.117397,0.290501,-0.049571,-0.0119732,0.0144922,-0.0478736,-0.0120266,0.0143478,0.0889876,-0.016627,0.981912,-0.274959408
413,-0.00419742,-0.117525,0.290656,-0.0476048,-0.0126515,0.015349,-0.045805,-0.0127154,0.0151899,0.0874541,-0.0146193,0.953916,-0.29023655
414,-0.00464397,-0.117633,0.290821,-0.0446051,-0.0107962,0.016512,-0.0426672,-0.0108722,0.0163476,0.0926823,-0.0149234,0.951587,-0.305440074
415,-0.00506095,-0.117812,0.291002,-0.0415354,-0.0177572,0.0180184,-0.0394175,-0.0178475,0.0178035,0.100706,-0.0191608,0.9415,-0.320566123
416,-0.00547262,-0.118061,0.291199,-0.0404692,-0.0245609,0.0193484,-0.0381902,-0.0246657,0.019079,0.0826665,-0.0214872,0.945738,-0.33561086
417,-0.00589588,-0.118233,0.291395,-0.0427911,-0.017376,0.0197917,-0.0404565,-0.0174915,0.0195507,0.0873598,-0.0207747,0.962948,-0.350570471
418,-0.0063895,-0.118361,0.291591,-0.0491382,-0.0127094,0.0195566,-0.0468289,-0.0128332,0.0193381,0.0921402,-0.0261302,0.971547,-0.365441159
419,-0.0068845,-0.118521,0.29178,-0.0492428,-0.0158751,0.0187839,-0.0470217,-0.0160032,0.0185424,0.0892597,-0.0152339,0.967051,-0.380219153
420,-0.00738703,-0.118657,0.291985,-0.0493039,-0.0133754,0.0201384,-0.0469199,-0.0135228,0.0198975,0.0916487,-0.010993,0.955929,-0.394900706
421,-0.00785428,-0.11879,0.29219,-0.0474059,-0.0134272,0.0207473,-0.0449471,-0.0135886,0.020495,0.0878898,-0.0111678,0.960442,-0.409482092
422,-0.00828812,-0.11892,0.292393,-0.0432894,-0.0129417,0.0202878,-0.0408824,-0.0131082,0.0200365,0.0891315,-0.00699362,0.953736,-0.423959613
423,-0.00872367,-0.119072,0.292591,-0.0432005,-0.0151162,0.0196354,-0.040868,-0.0152857,0.0193638,0.0863308,-0.00779739,0.958559,-0.438329597
424,-0.00918328,-0.119205,0.292787,-0.045769,-0.0131986,0.0195657,-0.0434422,-0.0133764,0.0193048,0.0887467,-0.0134625,0.96829,-0.452588399
425,-0.00967602,-0.119371,0.292972,-0.0489147,-0.0164781,0.0183395,-0.0467307,-0.0166535,0.0180487,0.0858015,-0.0164855,0.976122,-0.466732403
426,-0.0101861,-0.119521,0.293144,-0.050851,-0.0150173,0.0171679,-0.048804,-0.0151902,0.0168915,0.0875656,-0.010487,0.977626,-0.48075802
427,-0.0107066,-0.119579,0.293303,-0.0519751,-0.00575483,0.0158818,-0.0500805,-0.00592332,0.0157058,0.0894908,-0.00727495,0.983903,-0.494661693
428,-0.011206,-0.119712,0.293477,-0.0488253,-0.0129484,0.0169567,-0.0468002,-0.0131362,0.0166892,0.0907245,-0.00673476,0.959181,-0.508439896
429,-0.0116472,-0.119856,0.293649,-0.0445435,-0.0145745,0.0174081,-0.042462,-0.0147748,0.0171123,0.0892058,-0.00872047,0.958271,-0.522089134
430,-0.0120793,-0.119987,0.293834,-0.0431816,-0.0130824,0.0185073,-0.0409662,-0.0133034,0.0182149,0.0894226,-0.0144031,0.964557,-0.535605944
431,-0.0125235,-0.120175,0.294021,-0.0442885,-0.0187569,0.01863,-0.042055,-0.018987,0.0182593,0.08873,-0.0173412,0.965174,-0.548986898
432,-0.0130002,-0.12035,0.294196,-0.046686,-0.0170428,0.0171009,-0.0446329,-0.0172621,0.0167543,0.0870401,-0.0163257,0.973901,-0.562228602
433,-0.0135084,-0.120478,0.294367,-0.0517784,-0.0130346,0.0174566,-0.0496803,-0.0132675,0.0171524,0.0923161,-0.0190687,0.979182,-0.575327697
434,-0.0140546,-0.120533,0.294542,-0.054533,-0.00557011,0.0175034,-0.0524283,-0.00581377,0.0172964,0.0875479,-0.0116379,0.990958,-0.58828086
435,-0.0145924,-0.120587,0.294724,-0.0529473,-0.00529244,0.0179095,-0.0507928,-0.00555132,0.0177003,0.0850824,-0.00686161,0.968843,-0.601084807
436,-0.0150666,-0.120663,0.294898,-0.0478551,-0.00759291,0.0175664,-0.0457406,-0.00785478,0.0173223,0.0961051,-0.00306726,0.964128,-0.613736289
437,-0.0155105,-0.120835,0.29508,-0.0439254,-0.0170407,0.0179415,-0.0417627,-0.0173149,0.0175443,0.0934574,-0.0143924,0.959312,-0.626232098
438,-0.0159772,-0.12099,0.295259,-0.0465303,-0.015462,0.0179315,-0.0443661,-0.0157445,0.0175511,0.089231,-0.0150222,0.972115,-0.638569063
439,-0.0164875,-0.121108,0.295434,-0.0505417,-0.0116913,0.0173009,-0.0484516,-0.0119729,0.0169791,0.0923802,-0.0116616,0.984187,-0.650744055
440,-0.0170381,-0.12124,0.295608,-0.0541835,-0.0129859,0.0171266,-0.0521121,-0.0132737,0.0167772,0.0891899,-0.0193674,0.991749,-0.662753987
441,-0.0176094,-0.121303,0.295775,-0.0565453,-0.00624224,0.0165617,-0.0545412,-0.00653075,0.0163276,0.100923,-0.0133383,0.993809,-0.674595812
442,-0.0181594,-0.121367,0.295945,-0.0559141,-0.00642716,0.017239,-0.053827,-0.00673683,0.0169927,0.0899706,-0.00825281,0.981135,-0.686266526
443,-0.0186786,-0.121499,0.296133,-0.0518231,-0.0131883,0.0187113,-0.0495553,-0.0135329,0.0183238,0.0928071,-0.00639369,0.967833,-0.697763169
444,-0.0191403,-0.121597,0.296324,-0.0458823,-0.00974574,0.0190061,-0.0435769,-0.010105,0.0186758,0.0986602,-0.00380855,0.960903,-0.709082826
445,-0.0195861,-0.121704,0.296502,-0.044369,-0.0106555,0.0177605,-0.0422128,-0.0109988,0.0174171,0.0900791,-0.00483829,0.974531,-0.720222623
446,-0.0200338,-0.121826,0.296682,-0.0445948,-0.0121008,0.017957,-0.0424126,-0.0124555,0.0175779,0.090847,-0.0080477,0.975479,-0.731179737
447,-0.0205411,-0.121903,0.296852,-0.0505883,-0.0076759,0.0169082,-0.0485322,-0.00801899,0.0166215,0.0888052,-0.0107612,0.988386,-0.741951388
448,-0.0210678,-0.121982,0.297013,-0.0524868,-0.00786765,0.0160941,-0.0505285,-0.00820243,0.0158052,0.0909471,-0.0102207,0.991587,-0.752534844
449,-0.021599,-0.122041,0.297161,-0.0527153,-0.00589886,0.0146685,-0.0509296,-0.00621192,0.0144286,0.0906063,0.00312018,0.977999,-0.76292742
450,-0.0221158,-0.122105,0.297305,-0.0514365,-0.00634328,0.0142841,-0.0496967,-0.00665525,0.014034,0.0933093,-0.00649434,0.966117,-0.773126479
451,-0.0226217,-0.122157,0.297453,-0.0503403,-0.00511639,0.0147845,-0.0485387,-0.00544701,0.0145549,0.091649,-0.00743961,0.977037,-0.783129436
452,-0.0231164,-0.122296,0.297597,-0.0492442,-0.0138605,0.0143301,-0.047496,-0.0141855,0.0138989,0.0901571,-0.00927757,0.970098,-0.792933753
453,-0.0236326,-0.122414,0.297733,-0.051525,-0.0117556,0.0135279,-0.0498732,-0.0120696,0.0131451,0.0912425,-0.0101466,0.980233,-0.802536942
454,-0.0241847,-0.122491,0.297848,-0.0549093,-0.00767814,0.0114331,-0.0535123,-0.0079503,0.0111584,0.0933724,-0.0148737,0.98854,-0.811936569
455,-0.0247568,-0.122634,0.29797,-0.0568597,-0.0142087,0.0121516,-0.0553733,-0.0145029,0.0117049,0.0902157,-0.0156278,0.984243,-0.821130249
456,-0.0253493,-0.122593,0.298081,-0.0590138,0.00415951,0.0110426,-0.0576634,0.00388038,0.0110617,0.0871888,-0.00663867,1.0049,-0.83011565
457,-0.0259011,-0.122561,0.298186,-0.0545579,0.00308826,0.0104359,-0.0532821,0.00281898,0.0104341,0.0930474,-0.00103947,0.986685,-0.838890493
458,-0.0263714,-0.12263,0.298272,-0.046997,-0.00682243,0.00859599,-0.0459455,-0.00704501,0.00834858,0.0920002,0.004487,0.966925,-0.847452551
459,-0.0267843,-0.122729,0.298348,-0.0413049,-0.00991554,0.00759221,-0.0403755,-0.0101138,0.00726686,0.0955219,-0.00108911,0.966056,-0.855799654
460,-0.0272256,-0.122811,0.298402,-0.0436869,-0.00809922,0.00532348,-0.0430348,-0.00824005,0.00506095,0.0882067,-0.00197457,0.987766,-0.863929685
461,-0.027677,-0.122899,0.298429,-0.0451778,-0.00886015,0.00270242,-0.0448465,-0.00893097,0.00243582,0.0850431,-0.00285474,0.991567,-0.87184058
462,-0.0281717,-0.122929,0.298432,-0.049225,-0.00298962,0.000261528,-0.0491929,-0.00299575,0.00017524,0.0875853,-0.00251711,0.991369,-0.879530333
463,-0.0287017,-0.122961,0.298424,-0.0520404,-0.00309574,-0.000777011,-0.0521357,-0.00307233,-0.000859668,0.0979996,-0.00334623,0.997053,-0.886996995
464,-0.0292168,-0.123014,0.298407,-0.0522296,-0.00540927,-0.00174204,-0.0524433,-0.00535646,-0.00188616,0.0840516,-7.24E-05,0.980955,-0.89423867
465,-0.0297193,-0.123134,0.298386,-0.0502259,-0.011951,-0.00207264,-0.0504805,-0.0118846,-0.00241116,0.0896661,-0.000935795,0.967777,-0.901253522
466,-0.0302143,-0.123211,0.298351,-0.0486513,-0.00757817,-0.00343786,-0.0490738,-0.00747164,-0.00363917,0.0891298,0.00106715,0.968733,-0.908039772
467,-0.0307061,-0.123271,0.298301,-0.0493723,-0.00606462,-0.00502518,-0.0499902,-0.00590866,-0.00517089,0.0883174,-0.000952417,0.979499,-0.914595699
468,-0.0312145,-0.12341,0.298241,-0.0506692,-0.0138043,-0.00600459,-0.0514083,-0.0136116,-0.00638685,0.0833088,-0.00235228,0.96763,-0.920919639
469,-0.031767,-0.123481,0.298163,-0.0549331,-0.00712637,-0.00768836,-0.05588,-0.00688043,-0.00785232,0.0842779,-0.00412322,0.988001,-0.927009989
470,-0.0323144,-0.123549,0.298096,-0.0545725,-0.00670914,-0.00672079,-0.0554007,-0.00649015,-0.00688284,0.085074,-0.00407619,0.986216,-0.932865203
471,-0.032836,-0.123606,0.298015,-0.051893,-0.00569488,-0.00808414,-0.0528897,-0.00542844,-0.0082051,0.0875909,0.00688374,0.979061,-0.938483797
472,-0.0333099,-0.123671,0.297932,-0.0472292,-0.00649623,-0.00821001,-0.0482419,-0.00622129,-0.00835914,0.0895973,0.0016322,0.968653,-0.943864345
473,-0.033747,-0.123714,0.29785,-0.0435561,-0.00427618,-0.00812998,-0.0445593,-0.00400153,-0.00820753,0.0933046,0.00231257,0.973102,-0.949005483
474,-0.0341357,-0.123896,0.297768,-0.0386575,-0.0181208,-0.00815328,-0.0396651,-0.0178341,-0.00870452,0.0841144,0.00365589,0.964455,-0.953905906
475,-0.0345324,-0.124041,0.297673,-0.0388497,-0.0141814,-0.00931149,-0.0400017,-0.013854,-0.00972406,0.0778645,0.00383293,0.963148,-0.958564372
476,-0.0349702,-0.124127,0.297559,-0.0443784,-0.00872309,-0.0116073,-0.0458154,-0.00831505,-0.0118159,0.0944166,-0.000755683,0.978743,-0.962979699
477,-0.0354647,-0.124311,0.297424,-0.048405,-0.0180332,-0.0131797,-0.0500391,-0.0175581,-0.0137092,0.0790246,0.00223162,0.971541,-0.967150767
478,-0.0359611,-0.124386,0.297275,-0.0501078,-0.00758028,-0.0151002,-0.0519812,-0.00703666,-0.0152464,0.0811967,0.0146588,0.978241,-0.971076517
479,-0.0364455,-0.124463,0.297095,-0.0482934,-0.00773195,-0.0178923,-0.0505146,-0.0070799,-0.0180239,0.0879911,0.0178701,0.965202,-0.974755955
480,-0.036901,-0.124562,0.296892,-0.0446356,-0.00966215,-0.0199224,-0.0471108,-0.00892628,-0.0201111,0.0830402,0.0176508,0.954938,-0.978188147
481,-0.0373118,-0.124722,0.29667,-0.0413789,-0.0161886,-0.0223645,-0.0441611,-0.0153495,-0.0227792,0.0854037,0.0138615,0.944121,-0.981372222
482,-0.0377708,-0.124833,0.296421,-0.0458711,-0.0110453,-0.0248852,-0.0489695,-0.010105,-0.025091,0.0794546,0.0075643,0.976282,-0.984307374
483,-0.0382535,-0.124943,0.296153,-0.047859,-0.0109875,-0.0265487,-0.0511675,-0.00997209,-0.0267426,0.0831181,0.00285648,0.976403,-0.986992856
484,-0.0387589,-0.125088,0.295881,-0.0505273,-0.0145134,-0.0271549,-0.0539152,-0.0134585,-0.0274849,0.0832688,0.00310673,0.968172,-0.989427988
485,-0.039284,-0.125154,0.295603,-0.050702,-0.00633007,-0.0268606,-0.054055,-0.00527852,-0.0268785,0.0792948,0.00654169,0.956177,-0.991612153
486,-0.0397417,-0.125207,0.29535,-0.0471139,-0.00544891,-0.0260434,-0.0503662,-0.00441797,-0.0260356,0.0828289,0.00485835,0.934447,-0.993544796
487,-0.0401246,-0.1254,0.295121,-0.0392418,-0.0198347,-0.023452,-0.042175,-0.0188854,-0.0240448,0.0808311,0.00338466,0.932418,-0.995225427
488,-0.040484,-0.12557,0.294888,-0.0346359,-0.0163661,-0.0224723,-0.0374503,-0.0154503,-0.0229394,0.0791428,0.00180199,0.931663,-0.99665362
489,-0.040841,-0.125701,0.294665,-0.0355982,-0.0130791,-0.0222025,-0.0383817,-0.0121689,-0.0225429,0.0877046,4.79E-06,0.953853,-0.997829013
490,-0.0411861,-0.125924,0.294439,-0.0344082,-0.0223063,-0.0225939,-0.0372458,-0.0213645,-0.0233145,0.073347,0.00226419,0.955275,-0.998751308
491,-0.0415783,-0.126039,0.2942,-0.0383968,-0.0112135,-0.0233374,-0.0413304,-0.0102414,-0.0235984,0.077602,0.000482467,0.970458,-0.999420269
492,-0.0419606,-0.126144,0.293956,-0.0383972,-0.0105529,-0.0245044,-0.0414801,-0.00952387,-0.024731,0.081286,0.00809888,0.964414,-0.999835729
493,-0.0423089,-0.126288,0.293696,-0.0348127,-0.0144425,-0.0260427,-0.0380928,-0.0133368,-0.026423,0.080336,0.0215536,0.94998,-0.999997581
494,-0.0426306,-0.126421,0.293431,-0.0320507,-0.0132401,-0.0263751,-0.0353761,-0.012113,-0.0267051,0.0852407,0.0146328,0.942626,-0.999905785
495,-0.0429327,-0.1265,0.293165,-0.0300526,-0.00785384,-0.0264767,-0.033393,-0.00671931,-0.0265781,0.0869801,0.0145543,0.952383,-0.999560363
496,-0.0432017,-0.126723,0.292899,-0.0267629,-0.0222103,-0.0264551,-0.0301064,-0.0210562,-0.0271777,0.0783309,0.00984666,0.945911,-0.998961404
497,-0.043487,-0.126877,0.292634,-0.0282741,-0.0152349,-0.0262939,-0.0316012,-0.0140866,-0.0267202,0.0796983,0.00526919,0.952393,-0.998109059
498,-0.0437987,-0.127027,0.292369,-0.0312396,-0.015045,-0.0265879,-0.0346079,-0.0138758,-0.0270071,0.089654,-0.00466749,0.962839,-0.997003544
499,-0.044145,-0.127187,0.29211,-0.0342826,-0.0158454,-0.0256086,-0.0375309,-0.014709,-0.0260763,0.0805401,-0.00707341,0.965569,-0.99564514
500,-0.0444925,-0.127242,0.291868,-0.0344765,-0.00549124,-0.0240311,-0.037526,-0.0044256,-0.0240574,0.089358,0.000718756,0.970164,-0.994034192
501,-0.0447801,-0.127315,0.291642,-0.0287912,-0.00729045,-0.0225801,-0.0316582,-0.00628053,-0.0227012,0.0903444,0.00171816,0.95123,-0.992171108
